codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida,valorobservado_lag_1,valorobservado_lag_2,valorobservado_lag_7,valorobservado_rolling_mean_7,valorobservado_rolling_std_7,valorobservado_rolling_mean_14,valorobservado_rolling_std_14,sin_mes,cos_mes,sin_dia_ano,cos_dia_ano,sin_dia_semana,cos_dia_semana
35217030,240,2020-03-11 17:40:00,0.0,PUENTE LA CABANA,CASANARE,YOPAL,META,5.438,-72.455,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
52025090,240,2020-03-11 17:40:00,0.0,LA SIERRA - AUT,CAUCA,LA SIERRA,PATÍA,2.193833333,-76.75033333,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
16027060,240,2020-03-11 17:50:00,0.0,PUERTO LEON - AUT,NORTE DE SANTANDER,PUERTO SANTANDER,CATATUMBO,8.350277778,-72.43472222,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21165502,240,2020-03-11 17:50:00,0.0,VILLARICA  - AUT,TOLIMA,VILLARRICA,ALTO MAGDALENA,3.955641667,-74.59178611,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21015502,240,2020-03-11 18:35:00,0.0,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
26207080,240,2020-03-11 19:00:00,0.0,BOLOMBOLO - AUT,ANTIOQUIA,VENECIA,CAUCA,5.965944444,-75.84147222,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
47017110,240,2020-03-11 19:20:00,0.0,MONOPAMBA  - AUT,NARIÑO,PUERRES,PUTUMAYO,0.807777778,-77.30694444,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
22045502,240,2020-03-11 19:25:00,0.0,EL RUBY  - AUT,TOLIMA,PLANADAS,SALDAÑA,3.95,-75.66666667,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21209920,240,2020-03-11 19:30:00,0.0,SANTA ROSITA - AUT,CUNDINAMARCA,SUESCA,ALTO MAGDALENA,5.19225,-73.77905556,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
52055170,240,2020-03-11 19:40:00,0.0,LA JOSEFINA - AUT,NARIÑO,CONTADERO,PATÍA,0.930305556,-77.49119444,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
24035390,240,2020-03-11 19:40:00,0.0,PARAMO ALMORZADERO  - AUT,SANTANDER,CERRITO,SOGAMOSO,6.945388889,-72.69633333,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
35057010,240,2020-03-11 20:10:00,0.0,EL CABLE,CUNDINAMARCA,PARATEBUENO,META,4.396222222,-73.29252778,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21057050,240,2020-03-11 20:20:00,0.0,VEGA EL SALADO  - AUT,HUILA,LA PLATA,ALTO MAGDALENA,2.331444444,-75.94216667,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
26125508,240,2020-03-11 20:20:00,0.0,LACATALINA  - AUT,RISARALDA,PEREIRA,CAUCA,4.7475,-75.73805556,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21255501,240,2020-03-11 20:45:00,0.0,LA TRINIDAD  - AUT,TOLIMA,LÍBANO,ALTO MAGDALENA,4.895,-75.04,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
46035010,240,2020-03-11 21:00:00,0.0,MAGUARE - AUT,CAQUETA,EL DONCELLO,CAGUÁN,1.640222222,-75.16266667,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
16015130,240,2020-03-11 21:00:00,0.1,ALCALDIA DE HERRAN  - AUT,NORTE DE SANTANDER,HERRÁN,CATATUMBO,7.506722222,-72.48536111,Precipitacion,mm,0.0,0.0,0.0,0.014285714285714287,0.03779644730092272,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
26125504,240,2020-03-11 21:05:00,0.0,PARAGUAICITO  - AUT,QUINDÍO,BUENAVISTA,CAUCA,4.395555556,-75.73416667,Precipitacion,mm,0.1,0.0,0.0,0.014285714285714287,0.03779644730092272,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
35165000,240,2020-03-11 21:10:00,0.0,EL TUNEL,BOYACÁ,CUÍTIVA,META,5.575,-72.941,Precipitacion,mm,0.0,0.1,0.0,0.014285714285714287,0.03779644730092272,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
26180250,240,2020-03-11 21:20:00,0.0,VALLE ALTO  - AUT,CALDAS,SALAMINA,CAUCA,5.35,-75.31777778,Precipitacion,mm,0.0,0.0,0.0,0.014285714285714287,0.03779644730092272,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
2319500043,240,2020-03-11 21:40:00,0.0,FLORIDABLANCA - AUT,SANTANDER,FLORIDABLANCA,MEDIO MAGDALENA,7.0568,-73.1094,Precipitacion,mm,0.0,0.0,0.0,0.014285714285714287,0.03779644730092272,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
26065502,240,2020-03-11 21:40:00,0.0,TRINIDAD LA  - AUT,CAUCA,PIENDAMÓ,CAUCA,2.750555556,-76.57916667,Precipitacion,mm,0.0,0.0,0.0,0.014285714285714287,0.03779644730092272,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
15065180,240,2020-03-11 21:50:00,0.0,APTO ALMIRANTE PADILLA TX GPRS,LA GUAJIRA,RIOHACHA,CARIBE - GUAJIRA,11.53,-72.918,Precipitacion,mm,0.0,0.0,0.0,0.014285714285714287,0.03779644730092272,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21097070,240,2020-03-11 21:50:00,0.0,PTE SANTANDER - TX GPRS,HUILA,NEIVA,ALTO MAGDALENA,2.943,-75.309,Precipitacion,mm,0.0,0.0,0.1,0.0,0.0,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
1501700160,240,2020-03-11 21:50:00,0.0,RIO MANZANARES ALERTAS - AUT,MAGDALENA,SANTA MARTA,CARIBE - GUAJIRA,11.187080556,-74.096905556,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
35035110,240,2020-03-11 22:00:00,0.0,SALINAS DE UPIN  - AUT,META,RESTREPO,META,4.273861111,-73.58686111,Precipitacion,mm,0.0,0.0,0.0,0.0,0.0,0.007142857142857136,0.02672612419124244,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21097120,240,2020-03-11 22:00:00,0.4,LA ESPERANZA - AUT,HUILA,PALERMO,ALTO MAGDALENA,2.728416667,-75.39638889,Precipitacion,mm,0.0,0.0,0.0,0.05714285714285715,0.15118578920369088,0.035714285714285705,0.10818177620697816,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
26237040,240,2020-03-11 22:10:00,0.0,PTO VALDIVIA,ANTIOQUIA,VALDIVIA,CAUCA,7.287,-75.396,Precipitacion,mm,0.4,0.0,0.0,0.05714285714285715,0.15118578920369088,0.035714285714285705,0.10818177620697816,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
2636700098,240,2020-03-11 22:10:00,0.0,HACIENDA LA GRACIOSA - AUT,VALLE DEL CAUCA,BUGALAGRANDE,CAUCA,4.2398,-76.049247222,Precipitacion,mm,0.0,0.4,0.0,0.05714285714285715,0.15118578920369088,0.035714285714285705,0.10818177620697816,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21206960,240,2020-03-11 22:20:00,0.0,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm,0.0,0.0,0.0,0.05714285714285715,0.15118578920369088,0.035714285714285705,0.10818177620697816,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21206790,240,2020-03-11 22:30:00,0.0,HACIENDA SANTA ANA - AUT,CUNDINAMARCA,NEMOCÓN,ALTO MAGDALENA,5.0905,-73.88125,Precipitacion,mm,0.0,0.0,0.0,0.05714285714285715,0.15118578920369088,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
44035040,240,2020-03-11 22:40:00,0.0,FLORENCIA - AUT,CAQUETA,FLORENCIA,CAQUETÁ,1.733,-75.64502778,Precipitacion,mm,0.0,0.0,0.0,0.05714285714285715,0.15118578920369088,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
11047040,240,2020-03-11 22:40:00,0.0,QUIBDO - AUT,CHOCO,QUIBDÓ,ATRATO - DARIÉN,5.697991667,-76.66225833,Precipitacion,mm,0.0,0.0,0.0,0.05714285714285715,0.15118578920369088,0.028571428571428564,0.10690449676496976,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
21255501,240,2020-03-11 22:40:00,2.0,LA TRINIDAD  - AUT,TOLIMA,LÍBANO,ALTO MAGDALENA,4.895,-75.04,Precipitacion,mm,0.0,0.0,0.4,0.2857142857142857,0.7559289460184545,0.17142857142857143,0.5369838436597961,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
25025380,240,2020-03-11 22:40:00,0.0,SAN BENITO ABAD - LA MOJANA TX GPRS/GOES,SUCRE,SAN BENITO ABAD,BAJO MAGDALENA- CAUCA -SAN JORGE,9.164,-75.045,Precipitacion,mm,2.0,0.0,0.0,0.2857142857142857,0.7559289460184545,0.17142857142857143,0.5369838436597961,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
35037100,240,2020-03-11 22:40:00,0.0,PUENTE ABADIA - AUT,META,VILLAVICENCIO,META,4.235333333,-73.63536111,Precipitacion,mm,0.0,2.0,0.0,0.2857142857142857,0.7559289460184545,0.17142857142857143,0.5369838436597961,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
35085080,240,2020-03-11 22:50:00,0.0,LA CAPILLA - AUT,BOYACÁ,LA CAPILLA,META,5.099194444,-73.436,Precipitacion,mm,0.0,0.0,0.0,0.2857142857142857,0.7559289460184545,0.17142857142857143,0.5369838436597961,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
52055150,240,2020-03-11 23:00:00,0.0,CERRO PARAMO  - AUT,NARIÑO,PUERRES,PATÍA,0.843111111,-77.38880556,Precipitacion,mm,0.0,0.0,0.0,0.2857142857142857,0.7559289460184545,0.17142857142857143,0.5369838436597961,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
26145506,240,2020-03-11 23:10:00,0.0,FILO BONITO  - AUT,CALDAS,BELALCAZAR,CAUCA,4.986358333,-75.84574722,Precipitacion,mm,0.0,0.0,0.0,0.2857142857142857,0.7559289460184545,0.17142857142857143,0.5369838436597961,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
22025501,240,2020-03-11 23:25:00,0.1,ATACO  - AUT,TOLIMA,ATACO,SALDAÑA,3.416666667,-75.63305556,Precipitacion,mm,0.0,0.0,0.0,0.3,0.7505553499465135,0.17857142857142858,0.5351902198551197,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
35075080,240,2020-03-11 23:40:00,0.0,PARAMO RABANAL - AUT,BOYACÁ,VENTAQUEMADA,META,5.392388889,-73.56277778,Precipitacion,mm,0.1,0.0,2.0,0.014285714285714287,0.03779644730092364,0.15,0.5331329751860873,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
3702500113,240,2020-03-11 23:50:00,0.0,CAMPO HERMOSO - AUT,NORTE DE SANTANDER,TOLEDO,ARAUCA,7.099138889,-72.300419444,Precipitacion,mm,0.0,0.1,0.0,0.014285714285714287,0.03779644730092364,0.15,0.5331329751860873,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542,0.9749279121818236,-0.22252093395631434
